persona_id,persona,engaging,coherence,positive,sum,e+c,,,engaging,coherence,positive,sum,e+c
811,"i secretly love my long deployments , because it gets me away from conventional life .",0.357061093,0.748619854,0.729298869,1.834979816,1.105680947,,,,,,,
812,i see the rolling stones in concert every year .,0.247381843,0.661837938,0.626858371,1.536078152,0.909219781,,,,,,,
813,i sell clothing on facebook .,0.340268298,0.70143167,0.4962078,1.537907768,1.041699968,,,,,,,
814,i sell cosmetics in my spare time .,0.425454312,0.709294935,0.539657587,1.674406834,1.134749247,,,,,,,
815,i sell miscelaneous stuff in local fairs .,0.378318424,0.736775669,0.5502895,1.665383594,1.115094094,,,,,,,
816,i sell miscellaneous stuff in local fairs .,0.37830146,0.733306587,0.548647692,1.660255738,1.111608047,,,,,,,
817,i sell paper products for a living .,0.429939987,0.728199821,0.502165316,1.660305124,1.158139808,,,,,,,
818,i sell real estate and wait tables on the weekends .,0.506557834,0.669541799,0.472184098,1.64828373,1.176099632,,,,,,,
819,"i shop online , too much .",0.518632855,0.696096703,0.552584165,1.767313723,1.214729558,,,,,,,
820,i shop several times a week .,0.436687366,0.714972511,0.602760376,1.754420253,1.151659877,,,,,,,
821,i should beverage been born a prince .,0.28939168,0.706761134,0.666413988,1.662566801,0.996152813,,,,,,,
822,i sing barbershop and rap .,0.187042851,0.675763373,0.536673696,1.39947992,0.862806224,,,,,,,
823,i sing in a punk band .,0.211631654,0.63736348,0.561971634,1.410966768,0.848995134,,,,,,,
824,i sing in the school chorus .,0.214245614,0.640283821,0.574698945,1.42922838,0.854529435,,,,,,,
825,i sing many songs .,0.247287474,0.679212448,0.679090304,1.605590226,0.926499922,,,,,,,
826,i sit on my computer for several hours a day .,0.489435253,0.738678745,0.512169528,1.740283526,1.228113998,,,,,,,
827,i skydive frequently .,0.35940504,0.705701854,0.674368137,1.73947503,1.065106893,,,,,,,
828,i slack off on my homework .,0.44121321,0.741213518,0.474504746,1.656931474,1.182426729,,,,,,,
829,i sleep in a princess bed .,0.255281656,0.64508576,0.663328722,1.563696138,0.900367416,,,,,,,
830,i sleep on a single bed .,0.34746319,0.669724013,0.520892731,1.538079934,1.017187203,,,,,,,
831,i smell like french fries .,0.278513256,0.732309509,0.590706141,1.601528906,1.010822765,,,,,,,
832,i smoke a pipe .,0.274380967,0.661433106,0.535927014,1.471741088,0.935814074,,,,,,,
833,i smoke two packs of cigarettes most days .,0.422770858,0.616817946,0.551244834,1.590833637,1.039588804,,,,,,,
834,i sometimes get into fights .,0.4149461,0.716105136,0.510996329,1.642047565,1.131051236,,,,,,,
835,i sometimes need to scream to feel alive .,0.262568727,0.654444935,0.528764064,1.445777726,0.917013662,,,,,,,
836,i sometimes scratch my nose for fun .,0.25907289,0.656950079,0.687852624,1.603875594,0.91602297,,,,,,,
837,i sometimes spend too much money at the casino .,0.390874866,0.700135414,0.538168059,1.629178339,1.09101028,,,,,,,
838,i speak chinese .,0.368199548,0.735799163,0.541283935,1.645282645,1.103998711,,,,,,,
839,i spend a lot of time driving my kids to sports events .,0.316187972,0.743999654,0.688905714,1.749093339,1.060187626,,,,,,,
840,i spend a lot of time on my hair and make up .,0.386240917,0.735765963,0.64625555,1.768262431,1.122006881,,,,,,,
841,i spend a lot of time watching obscure foreign film on netflix .,0.282762108,0.693507401,0.61167296,1.587942469,0.976269509,,,,,,,
842,i spend an hour getting ready in the morning .,0.404954705,0.742836813,0.562290916,1.710082434,1.147791518,,,,,,,
843,i spend every waking hour i can at the archery center .,0.301996608,0.740493736,0.61226084,1.654751184,1.042490344,,,,,,,
844,i spend my evening creating the perfect music playlist .,0.254955196,0.707218011,0.768542237,1.730715445,0.962173208,,,,,,,
845,i spend my free time volunteering at nursing homes .,0.432143733,0.663146139,0.644308575,1.739598447,1.095289872,,,,,,,
846,i spend my time bird watching with my cats .,0.189502565,0.667358791,0.660478743,1.517340099,0.856861356,,,,,,,
847,i spend my weekends browsing antique stores .,0.388895269,0.729199779,0.611137248,1.729232296,1.118095048,,,,,,,
848,i spend the weekends travelling up to canada to relax and enjoy the view .,0.353142191,0.694250899,0.764950575,1.812343664,1.047393089,,,,,,,
849,i spend time signing a lot of petitions and donate to animal rights groups .,0.35312766,0.683453931,0.622566536,1.659148126,1.036581591,,,,,,,
850,i spend too much time shopping .,0.468700179,0.719902932,0.561888687,1.750491798,1.188603112,,,,,,,
851,i spent a decade working in the human services field .,0.432614577,0.719429084,0.565718218,1.717761879,1.152043661,,,,,,,
852,i starred in television commercials when i was young .,0.305953347,0.730536093,0.649790296,1.686279736,1.03648944,,,,,,,
853,i start an internship in engineering later this year .,0.455128955,0.71273806,0.647965179,1.815832193,1.167867015,,,,,,,
854,i start my senior year of high school next week .,0.355657809,0.709293257,0.557221115,1.622172181,1.064951065,,,,,,,
855,i started a new job as a pa three months ago .,0.437451861,0.677542271,0.459178231,1.574172363,1.114994132,,,,,,,
856,"i started a new job this year , which is helping me learn more about socialization .",0.455137019,0.709844791,0.580549807,1.745531617,1.16498181,,,,,,,
857,i started a small blog lately to post reviews .,0.435492556,0.690480663,0.551939289,1.677912507,1.125973219,,,,,,,
858,i started at google on an internship .,0.39715985,0.670550704,0.488180217,1.555890772,1.067710555,,,,,,,
859,i started collaborating with some popular publishers .,0.446728944,0.722858075,0.551721126,1.721308145,1.169587019,,,,,,,
860,i started learning japanese at college .,0.298030872,0.703014172,0.589362142,1.590407187,1.001045044,,,,,,,
861,i started playing guitar when i was three .,0.254332935,0.667490934,0.618795971,1.54061984,0.921823868,,,,,,,
862,i started taking beauty classes too .,0.310430062,0.72159193,0.797762161,1.829784154,1.032021993,,,,,,,
863,i started working at google last week on self driving car research .,0.385478437,0.731427282,0.567635311,1.68454103,1.116905719,,,,,,,
864,i stay active .,0.372762047,0.741853169,0.561572782,1.676187998,1.114615216,,,,,,,
865,i still call my ex boyfriend on his birthday because birthdays are special .,0.314966986,0.773612618,0.577694238,1.666273842,1.088579604,,,,,,,
866,i still dream about going to paris and designing clothes .,0.402516299,0.717092621,0.747798443,1.867407362,1.11960892,,,,,,,
867,i still have a photo from my senior prom in my wallet .,0.356943629,0.732068838,0.523851488,1.612863956,1.089012468,,,,,,,
868,i still have a thick accent so words like hippopotamus are difficult .,0.316905494,0.734944734,0.507437747,1.559287975,1.051850228,,,,,,,
869,i still like combat boots with babydoll dresses .,0.284066262,0.691044616,0.675517538,1.650628416,0.975110878,,,,,,,
870,i still love to line dry my clothes .,0.350156454,0.706099875,0.638220655,1.694476984,1.056256329,,,,,,,
871,i struggle with maintaining eye contact .,0.409187521,0.771050403,0.558538521,1.738776445,1.180237924,,,,,,,
872,i studied early childhood education in college .,0.340342462,0.741519985,0.600501718,1.682364165,1.081862448,,,,,,,
873,i study philosophy at mass .,0.336050388,0.65986929,0.5145594,1.510479078,0.995919678,,,,,,,
874,i study philosophy at umass .,0.40277907,0.671509922,0.572016373,1.646305365,1.074288992,,,,,,,
875,i take care of my grandmother on weekdays .,0.32516911,0.739086358,0.663202208,1.727457675,1.064255467,,,,,,,
876,i take dance lessons once a week .,0.353177667,0.704496343,0.638379564,1.696053574,1.05767401,,,,,,,
877,i take forever to get tasks done so i start early and clock out late .,0.46389649,0.754231411,0.509177432,1.727305333,1.218127901,,,,,,,
878,i take fridays off in the summer .,0.380959372,0.724243168,0.551700228,1.656902767,1.105202539,,,,,,,
879,i take great care of my skin .,0.319666823,0.770287198,0.706310108,1.796264128,1.089954021,,,,,,,
880,i take her to the park .,0.260191109,0.739458096,0.678539957,1.678189162,0.999649205,,,,,,,
881,i take many medications and some of them make me see things .,0.477065604,0.720695017,0.532323847,1.730084469,1.197760622,,,,,,,
882,i take martial arts after school .,0.4723444,0.688700782,0.558683026,1.719728208,1.161045183,,,,,,,
883,i take medication .,0.428010035,0.727507993,0.552144861,1.70766289,1.155518028,,,,,,,
884,i take my emotions out through art .,0.336412943,0.745119638,0.670564665,1.752097246,1.081532581,,,,,,,
885,i take pride in my job managing the restaurant .,0.49161763,0.709218749,0.583480716,1.784317095,1.200836379,,,,,,,
886,i take the subway to work everyday .,0.404449531,0.705936505,0.540828792,1.651214828,1.110386036,,,,,,,
887,i talk a lot in irc .,0.352238829,0.724480942,0.584896938,1.661616708,1.07671977,,,,,,,
888,i talk in my sleep .,0.342656395,0.742296926,0.569684147,1.654637469,1.084953322,,,,,,,
889,i talk to my mom on the phone every day .,0.410138896,0.739531095,0.574411288,1.724081279,1.149669991,,,,,,,
890,i talk very fast .,0.377420972,0.737817521,0.5995652,1.714803693,1.115238493,,,,,,,
891,"i teach 5th grade students near oakville , ny .",0.310335017,0.660875969,0.459804698,1.431015685,0.971210986,,,,,,,
892,i teach at a large school .,0.396603604,0.678313363,0.47449512,1.549412087,1.074916967,,,,,,,
893,i teach both japanese and drawing classes .,0.26572403,0.665836367,0.531804275,1.463364671,0.931560396,,,,,,,
894,i teach cheerleading in my spare time .,0.246585022,0.689788597,0.787979138,1.724352757,0.936373619,,,,,,,
895,i teach middle school art .,0.279008068,0.668884959,0.48304427,1.430937297,0.947893027,,,,,,,
896,i tend bar on the weekends .,0.48126375,0.683191766,0.505348849,1.669804365,1.164455516,,,,,,,
897,i tend to work myself up .,0.419929292,0.753199788,0.579885927,1.753015007,1.17312908,,,,,,,
898,i think about food a lot .,0.323022568,0.724171788,0.604862398,1.652056754,1.047194356,,,,,,,
899,i think beets are the best vegetable .,0.281094993,0.727708708,0.695032216,1.703835917,1.0088037,,,,,,,
900,i think canadian women are incredibly attractive .,0.311372961,0.694529873,0.685470162,1.691372996,1.005902834,,,,,,,
901,i think dogs could learn to read if they were trained well .,0.272038763,0.713108729,0.677213665,1.662361157,0.985147491,,,,,,,
902,i think food trucks are awesome .,0.280738953,0.65640709,0.712544372,1.649690416,0.937146043,,,,,,,
903,i think i might need help .,0.401720027,0.761870631,0.570152077,1.733742735,1.163590658,,,,,,,
904,i think i need a vacation .,0.332028234,0.730726988,0.647888423,1.710643644,1.062755221,,,,,,,
905,i think if i work hard enough i can fix the world .,0.424589525,0.755043452,0.653548532,1.833181509,1.179632978,,,,,,,
906,i think recycling is important .,0.327767754,0.75365235,0.607798059,1.689218163,1.081420104,,,,,,,
907,i think the moon landing was faked .,0.303378481,0.73409975,0.540578443,1.578056674,1.037478231,,,,,,,
908,i thought of joining the military when i was younger .,0.359529191,0.744139124,0.598484388,1.702152703,1.103668315,,,,,,,
909,i took classes while growing up .,0.350568978,0.753479577,0.578184943,1.682233498,1.104048555,,,,,,,
910,i train horses for a living .,0.311813844,0.678797223,0.528461316,1.519072382,0.990611067,,,,,,,
911,i traveled around the world in a boat .,0.447302788,0.732307668,0.656799001,1.836409456,1.179610456,,,,,,,
912,i tried to make it as an actor when i was younger .,0.331340597,0.759669715,0.660287265,1.751297576,1.091010311,,,,,,,
913,i trust in god .,0.314974987,0.702315143,0.646071044,1.663361173,1.017290129,,,,,,,
914,i try not to think about death .,0.328505273,0.742066273,0.479211661,1.549783206,1.070571546,,,,,,,
915,i try to do my job as best as i can .,0.461866878,0.760778306,0.64121224,1.863857424,1.222645183,,,,,,,
916,i try to find easy ways to make money .,0.514620064,0.74008031,0.583465033,1.838165407,1.254700374,,,,,,,
917,i try to go hunting with my brothers several times a year .,0.266373661,0.682878294,0.593940388,1.543192344,0.949251955,,,,,,,
918,i try to take a break and see a movie in theaters every other month .,0.290455537,0.705857214,0.677858375,1.674171125,0.99631275,,,,,,,
919,i try to watch what i eat .,0.378082088,0.7118481,0.562697836,1.652628023,1.089930188,,,,,,,
920,i try various coffees as a hobby .,0.360790531,0.701494091,0.726220318,1.78850494,1.062284622,,,,,,,
921,i turned 18 years old yesterday .,0.361181032,0.735689084,0.53491811,1.631788225,1.096870115,,,,,,,
922,i tutor kids in my spare time .,0.40298969,0.637712548,0.538323396,1.579025634,1.040702238,,,,,,,
923,i type one handed .,0.395714751,0.71431067,0.582074734,1.692100155,1.110025421,,,,,,,
924,i use a cane to help me get around .,0.410196771,0.748851099,0.5669834,1.72603127,1.15904787,,,,,,,
925,i use red lipstick .,0.293871333,0.722207777,0.69303771,1.709116821,1.016079111,,,,,,,
926,i use the computer all day .,0.431317315,0.746366883,0.582398723,1.76008292,1.177684198,,,,,,,
927,i use third party programs to read portable documents instead of adobe .,0.346232079,0.702368757,0.576527601,1.625128437,1.048600836,,,,,,,
928,i use to be a huge superman fan as a child .,0.224809533,0.683758969,0.824082826,1.732651328,0.908568502,,,,,,,
929,i use to be a wild child .,0.277354208,0.663153461,0.392736935,1.333244603,0.940507669,,,,,,,
930,i use to compete in beauty pageants .,0.331271417,0.686831663,0.621045362,1.639148442,1.01810308,,,,,,,
931,i used to be in the marines .,0.321762041,0.678863949,0.472511936,1.473137925,1.00062599,,,,,,,
932,i used to cheerlead in high school .,0.248121267,0.674598955,0.765113614,1.687833837,0.922720222,,,,,,,
933,i used to fly planes for a living .,0.391390716,0.699906035,0.54945504,1.640751792,1.091296752,,,,,,,
934,i used to follow the grateful dead when they toured .,0.271140472,0.741680419,0.679750098,1.692570989,1.012820891,,,,,,,
935,i used to smoke .,0.356763989,0.648089244,0.486395592,1.491248826,1.004853233,,,,,,,
936,i used to travel the usa playing guitar .,0.28316266,0.69837366,0.618972289,1.600508609,0.98153632,,,,,,,
937,i used to wear a cape .,0.349020931,0.734828812,0.564420749,1.648270491,1.083849742,,,,,,,
938,i used to wear glasses as a child .,0.358244336,0.775216971,0.577182059,1.710643366,1.133461307,,,,,,,
939,i used to work a 9 5 job as a telemarketer .,0.47621153,0.69928918,0.483076721,1.658577431,1.17550071,,,,,,,
940,i used to work as an actress .,0.306758331,0.718524477,0.614153963,1.63943677,1.025282807,,,,,,,
941,i used to work for a cable company .,0.419343213,0.687051683,0.47394476,1.580339656,1.106394896,,,,,,,
942,i used to work for monsanto .,0.359923917,0.724317272,0.544091836,1.628333026,1.08424119,,,,,,,
943,i usually catch sunfish .,0.24004763,0.733411226,0.600388739,1.573847594,0.973458855,,,,,,,
944,i vacation along lake michigan every summer .,0.282396575,0.728649796,0.707836506,1.718882876,1.011046371,,,,,,,
945,i vacation in florida every winter .,0.292206858,0.718118271,0.692307528,1.702632657,1.010325129,,,,,,,
946,i ve been rejected several times and thought of giving up with this .,0.433741563,0.750187299,0.474316112,1.658244974,1.183928862,,,,,,,
947,i ve never been a fan of sports .,0.304622992,0.704293298,0.627756219,1.636672509,1.00891629,,,,,,,
948,i visit animal shelters fairly often .,0.297198785,0.716079379,0.664422042,1.677700207,1.013278165,,,,,,,
949,i visit europe twice a year .,0.434410791,0.724323527,0.674438927,1.833173246,1.158734319,,,,,,,
950,i volunteer at the red cross on the weekends .,0.562509075,0.614955026,0.837191489,2.014655591,1.177464101,,,,,,,
951,i volunteer my time with a local bunny rescue .,0.212535624,0.617158184,0.720237215,1.549931023,0.829693808,,,,,,,
952,i volunteer walking dogs twice a week .,0.279051716,0.658141067,0.694590998,1.63178378,0.937192783,,,,,,,
953,i volunteer with dogs .,0.235895633,0.638955364,0.728899239,1.603750236,0.874850998,,,,,,,
954,i wait for something interesting to happen each day .,0.433383821,0.759279067,0.616877269,1.809540157,1.192662888,,,,,,,
955,i waitress during the day to supplement my income .,0.426341824,0.668245985,0.488821938,1.583409747,1.094587809,,,,,,,
956,i wake early to watch the sun rise every day .,0.24723915,0.709977533,0.697714202,1.654930885,0.957216683,,,,,,,
957,i walk dogs for a living .,0.286312815,0.703107813,0.613611331,1.603031959,0.989420628,,,,,,,
958,i want a porsche .,0.337965942,0.744046693,0.670216828,1.752229463,1.082012635,,,,,,,
959,i want people to notice me .,0.381353141,0.778300319,0.616172343,1.775825803,1.15965346,,,,,,,
960,i want to be a journalist but instead i sell washers at sears .,0.409803477,0.658113047,0.663810927,1.731727451,1.067916524,,,,,,,
961,i want to be a movie director when i grow up .,0.32282034,0.658485326,0.733376865,1.714682531,0.981305666,,,,,,,
962,i want to be a museum curator .,0.413657147,0.682467292,0.565229618,1.661354056,1.096124439,,,,,,,
963,i want to be a music teacher .,0.249816002,0.664342894,0.638080841,1.552239737,0.914158896,,,,,,,
964,i want to be an astronaut when i grow up .,0.31614788,0.697420048,0.738926145,1.752494073,1.013567927,,,,,,,
965,i want to be an explorer .,0.300093588,0.710476042,0.729802022,1.740371652,1.01056963,,,,,,,
966,i want to be desired .,0.343298191,0.75076684,0.65284351,1.746908541,1.094065031,,,,,,,
967,i want to be in a band someday .,0.288555472,0.686786464,0.678978977,1.654320912,0.975341935,,,,,,,
968,i want to climb mount everest .,0.390145002,0.701516067,0.669082387,1.760743455,1.091661068,,,,,,,
969,i want to feel pretty .,0.304714014,0.726265867,0.695530226,1.726510107,1.030979881,,,,,,,
970,i want to get married again .,0.37626113,0.721464021,0.594601263,1.692326415,1.097725152,,,,,,,
971,i want to go to mars .,0.261791816,0.657928475,0.673517717,1.593238008,0.919720291,,,,,,,
972,i want to grow up to be a superhero one day .,0.312056463,0.690850498,0.781140107,1.784047068,1.00290696,,,,,,,
973,i want to learn how to fly an airplane .,0.402190805,0.67208168,0.697843548,1.772116033,1.074272485,,,,,,,
974,i want to learn self defense .,0.376486142,0.73286305,0.589595269,1.698944462,1.109349193,,,,,,,
975,i want to move .,0.422290607,0.71993739,0.578434523,1.720662519,1.142227996,,,,,,,
976,i want to move to london when i get older .,0.432073411,0.693842582,0.583498149,1.709414143,1.125915994,,,,,,,
977,i want to put my photos to a music video staring adam levin .,0.270062425,0.732763772,0.692352477,1.695178675,1.002826198,,,,,,,
978,i want to take her on vacations one day .,0.31322331,0.731376876,0.731971922,1.776572109,1.044600187,,,,,,,
979,i want to travel the world taking photographs of my travels .,0.471792602,0.673978561,0.763574003,1.909345166,1.145771163,,,,,,,
980,i want to visit the uk .,0.412568265,0.669537191,0.686014082,1.768119539,1.082105457,,,,,,,
981,i want to write a book before i die .,0.365475297,0.690640979,0.567318053,1.623434329,1.056116275,,,,,,,
982,i wanted to be a nurse .,0.355443619,0.714503518,0.665785605,1.735732742,1.069947138,,,,,,,
983,i was a champion downhill skier in college .,0.308481912,0.667957712,0.708810238,1.685249863,0.976439625,,,,,,,
984,i was a mechanic for 6 years .,0.340566103,0.704414967,0.601516074,1.646497144,1.04498107,,,,,,,
985,i was a navy brat and have attended 16 schools in 12 years .,0.310215203,0.646436746,0.563012132,1.519664082,0.95665195,,,,,,,
986,i was a slave for 10 years .,0.417636779,0.659986487,0.359031245,1.436654512,1.077623267,,,,,,,
987,i was a swimmer in college .,0.248333,0.686969348,0.620184364,1.555486712,0.935302348,,,,,,,
988,i was a wild child in my younger years .,0.26873789,0.633600763,0.413650401,1.315989053,0.902338652,,,,,,,
989,i was a wrestler in high school .,0.251727554,0.636512044,0.492620172,1.38085977,0.888239598,,,,,,,
990,i was accepted to participate .,0.373514023,0.758482207,0.636029804,1.768026035,1.13199623,,,,,,,
991,i was adopted at a young age to an older couple .,0.331985062,0.765050574,0.658954424,1.75599006,1.097035636,,,,,,,
992,i was an army brat .,0.309386919,0.671650119,0.457634543,1.438671581,0.981037038,,,,,,,
993,i was born 20 years ago .,0.33659759,0.704617818,0.522409099,1.563624507,1.041215408,,,,,,,
994,i was born completely deaf .,0.383750186,0.667422469,0.454030049,1.505202704,1.051172655,,,,,,,
995,i was born in baton rouge .,0.384740086,0.715733977,0.534417009,1.634891072,1.100474063,,,,,,,
996,i was born in france and moved to canada .,0.36580341,0.729529666,0.589777253,1.685110329,1.095333076,,,,,,,
997,i was born in san francisco .,0.342003516,0.72236964,0.55086074,1.615233895,1.064373155,,,,,,,
998,i was born in somalia .,0.34899911,0.72295109,0.548810444,1.620760643,1.071950199,,,,,,,
999,i was born in the early 80 s .,0.287840308,0.686923833,0.517037472,1.491801614,0.974764141,,,,,,,
1000,i was born male and transitioned to female when i was 17 .,0.281778267,0.659553185,0.478029892,1.419361344,0.941331452,,,,,,,
1001,i was born on christmas day .,0.286056674,0.72909314,0.58277713,1.597926945,1.015149815,,,,,,,
1002,i was born outside the us .,0.351756848,0.72124245,0.556619301,1.6296186,1.072999298,,,,,,,
1003,i was born premature .,0.283704846,0.721898152,0.52740354,1.533006538,1.005602998,,,,,,,
1004,i was born under a blood moon .,0.290354574,0.71488967,0.548644753,1.553888997,1.005244244,,,,,,,
1005,i was born with my heart outside my body .,0.31759745,0.768743095,0.608864696,1.695205241,1.086340545,,,,,,,
1006,i was diagnosed with autism .,0.39851304,0.757750612,0.534253983,1.690517635,1.156263652,,,,,,,
1007,i was diagnosed with mild ocd in college .,0.391901691,0.75081866,0.546242249,1.688962601,1.142720352,,,,,,,
1008,i was drafted last years by the minnesota wolves .,0.267515033,0.69883284,0.644988498,1.611336372,0.966347874,,,,,,,
1009,i was forced to marry when i was a .,0.339749342,0.741780498,0.548869971,1.63039981,1.08152984,,,,,,,
1010,i was once offered to play basketball professionally .,0.287232967,0.669423194,0.761841786,1.718497947,0.956656161,,,,,,,
1011,"i was once on the local news , and not for anything illegal .",0.375999708,0.625988547,0.436245211,1.438233466,1.001988256,,,,,,,
1012,i was poor growing up .,0.373206121,0.690146726,0.446669478,1.510022324,1.063352846,,,,,,,
1013,i was raised by two mothers .,0.297847338,0.752193201,0.575716916,1.625757455,1.050040538,,,,,,,
1014,i was raised in a single parent household .,0.385382033,0.732991762,0.529191422,1.647565216,1.118373795,,,,,,,
1015,i was raised on a horse farm .,0.306928742,0.717092007,0.549407295,1.573428044,1.024020749,,,,,,,
1016,i was the first born child .,0.255589058,0.667946018,0.48687085,1.410405926,0.923535076,,,,,,,
1017,i was the first test child for sesame street .,0.195596316,0.597573342,0.429235486,1.222405144,0.793169658,,,,,,,
1018,i watch a lot of spongebob .,0.202038007,0.664184914,0.648233043,1.514455964,0.866222921,,,,,,,
1019,i watch a movie sundays evenings .,0.266421996,0.698466977,0.617986867,1.58287584,0.964888973,,,,,,,
1020,i watch every football game at alabama .,0.26524052,0.656720868,0.634127594,1.556088983,0.921961388,,,,,,,
1021,i watch jimmy allons show every night .,0.221593012,0.688894342,0.610258674,1.520746028,0.910487354,,,,,,,
1022,i watch jimmy fallon s show every night .,0.230798315,0.692549874,0.665007201,1.58835539,0.923348189,,,,,,,
1023,i watch south park at least once a day .,0.238830691,0.706677715,0.623325399,1.568833805,0.945508406,,,,,,,
1024,i watch too much tv in spare time .,0.37347697,0.710959673,0.558542225,1.642978867,1.084436642,,,,,,,
1025,i watched the eclipse without using proper eye protection .,0.266634056,0.753332984,0.571693395,1.591660435,1.01996704,,,,,,,
1026,i wear a lot of leather .,0.355980967,0.709555579,0.640419167,1.705955713,1.065536547,,,,,,,
1027,i wear a motorbike helmet to protect my head .,0.372599459,0.71963626,0.627380155,1.719615874,1.092235719,,,,,,,
1028,i wear a uniform to work .,0.453939449,0.6794664,0.576816453,1.710222302,1.133405849,,,,,,,
1029,i wear cardigans because i hope it makes me look more cultured .,0.363643605,0.679511207,0.708924163,1.752078974,1.043154812,,,,,,,
1030,i wear contacts .,0.345572805,0.744919804,0.579260247,1.669752856,1.090492609,,,,,,,
1031,i wear dingy clothes .,0.371253402,0.730639056,0.541410788,1.643303246,1.101892458,,,,,,,
1032,i wear my heart on my sleeve .,0.349827245,0.779372003,0.628256881,1.757456129,1.129199248,,,,,,,
1033,i wear nice clothes .,0.344157303,0.761428486,0.678433501,1.784019291,1.10558579,,,,,,,
1034,i weight 300 pounds .,0.412306555,0.708682817,0.484956477,1.605945848,1.120989372,,,,,,,
1035,"i went on welfare last month , which makes me want to run into traffic in front of big trucks .",0.388750917,0.685523951,0.462726872,1.537001741,1.074274869,,,,,,,
1036,i went to a community college and got a degree in communication .,0.397763027,0.724002677,0.578256433,1.700022137,1.121765704,,,,,,,
1037,i went to an all girls christian high school .,0.293700906,0.647051698,0.515245651,1.455998255,0.940752604,,,,,,,
1038,i went to an elite ivy league school .,0.375646297,0.705270017,0.56005772,1.640974034,1.080916314,,,,,,,
1039,i went to japan this summer .,0.339452276,0.714182008,0.625913395,1.679547679,1.053634284,,,,,,,
1040,i went to law school .,0.379653706,0.708102765,0.512948165,1.600704636,1.08775647,,,,,,,
1041,i went to miami university .,0.358634237,0.686975634,0.502933657,1.548543528,1.045609871,,,,,,,
1042,i went to new york city once .,0.385690687,0.737521615,0.62404051,1.747252811,1.123212302,,,,,,,
1043,i went to school for chemistry but work in a bookstore .,0.361099625,0.699071111,0.581706631,1.641877367,1.060170736,,,,,,,
1044,i went to school to be a veterinarian but hated it .,0.339000915,0.668371494,0.534304969,1.541677378,1.007372409,,,,,,,
1045,i went to stanford .,0.35730937,0.728701952,0.577495511,1.663506834,1.086011322,,,,,,,
1046,i went to the university of north carolina .,0.475768828,0.704638867,0.504205711,1.684613406,1.180407694,,,,,,,
1047,i whine a lot .,0.366472672,0.759289297,0.512679238,1.638441207,1.125761969,,,,,,,
1048,i wish i could be more serious about school .,0.397682265,0.745634879,0.616909024,1.760226168,1.143317144,,,,,,,
1049,i wish i could live in a fantasy world .,0.296643241,0.700302113,0.710114868,1.707060221,0.996945353,,,,,,,
1050,i wish i could live in iceland .,0.313965448,0.699192355,0.721559529,1.734717332,1.013157803,,,,,,,
1051,i wish i could play the stock market well .,0.283481627,0.658606127,0.677807177,1.619894932,0.942087754,,,,,,,
1052,i wish i could speak another language .,0.324939988,0.717039525,0.716879266,1.758858779,1.041979514,,,,,,,
1053,i wish i could take back a mistake .,0.321856423,0.760462237,0.648510419,1.730829079,1.08231866,,,,,,,
1054,i wish i could write in cursive .,0.316683326,0.708891271,0.699334976,1.724909572,1.025574597,,,,,,,
1055,i wish i had a real dragon i could train .,0.240374785,0.635493139,0.755221049,1.631088973,0.875867924,,,,,,,
1056,i wish i had money to travel .,0.397119086,0.691226625,0.712547521,1.800893232,1.08834571,,,,,,,
1057,i wish i knew where i belonged .,0.345509145,0.75073957,0.637936992,1.734185707,1.096248716,,,,,,,
1058,i wish i made more money .,0.393578079,0.693800921,0.71896865,1.80634765,1.087379,,,,,,,
1059,i wish i was a tiger .,0.206003535,0.65036221,0.70588078,1.562246525,0.856365745,,,,,,,
1060,i wish i was taller so i could reach the cookie jar .,0.285801894,0.685961617,0.678557163,1.650320675,0.971763512,,,,,,,
1061,i wish magic was real .,0.269007427,0.712690069,0.714391822,1.696089317,0.981697495,,,,,,,
1062,i wish my mom was healthier .,0.30083823,0.7359918,0.678314648,1.715144678,1.036830031,,,,,,,
1063,i wish that i could be an animal .,0.255862082,0.726982906,0.702960574,1.685805562,0.982844988,,,,,,,
1064,i wish that i lived in the city .,0.314682063,0.707315065,0.729655895,1.751653024,1.021997129,,,,,,,
1065,i wish to buy a corvette when i retire .,0.369399681,0.739853409,0.667948754,1.777201843,1.10925309,,,,,,,
1066,i won a lottery 6 years ago but nobody knows .,0.381949007,0.728072185,0.536523408,1.646544599,1.110021191,,,,,,,
1067,i won homecoming queen this year .,0.26996978,0.711653999,0.605197237,1.586821016,0.981623779,,,,,,,
1068,i wonder about what life in space would be like .,0.313720601,0.711264836,0.540512715,1.565498152,1.024985437,,,,,,,
1069,i wonder what it would be like to be a different gender .,0.29563246,0.700397011,0.517797627,1.513827097,0.99602947,,,,,,,
1070,i work 2 jobs .,0.455056638,0.730518825,0.488201689,1.673777151,1.185575462,,,,,,,
1071,i work 9 to 5 job .,0.448054037,0.677824636,0.512857723,1.638736396,1.125878673,,,,,,,
1072,i work a dead end 9 to 5 job as a snakeskin oil salesman .,0.314682541,0.616653876,0.418627079,1.349963496,0.931336417,,,,,,,
1073,"i work as a computer technician , but secretly hate my job .",0.482804356,0.664921255,0.462956483,1.610682094,1.147725611,,,,,,,
1074,i work as a construction worker during the summers .,0.452070158,0.642702919,0.446073009,1.540846086,1.094773077,,,,,,,
1075,i work as a contractor for a cab company .,0.55283401,0.638468722,0.431640351,1.622943082,1.191302732,,,,,,,
